nanoseconds,logic,logic
665916,0,1
666000,0,1
666083,0,1
666166,0,1
666250,0,1
666333,0,1
666416,0,1
666500,0,1
666583,0,1
666666,0,1
666750,0,1
666833,0,1
666916,0,1
667000,0,1
667083,0,1
667166,0,1
667250,0,1
667333,0,1
667416,0,1
667500,0,1
667583,0,1
667666,0,1
667750,0,1
667833,0,1
667916,0,1
668000,0,1
668083,0,1
668166,0,1
668250,0,1
668333,0,1
668416,0,1
668500,0,1
668583,0,1
668666,0,1
668750,0,1
668833,0,1
668916,0,1
669000,0,1
669083,0,1
669166,0,1
669250,0,1
669333,0,1
669416,0,1
669500,0,0
669583,0,0
669666,0,0
669750,0,0
669833,0,0
669916,0,0
670000,0,0
670083,0,0
670166,0,0
670250,0,0
670333,0,0
670416,0,0
670500,0,0
670583,0,0
670666,0,0
670750,0,0
670833,0,0
670916,0,0
671000,0,0
671083,0,0
671166,0,0
671250,0,0
671333,0,0
671416,0,0
671500,0,0
671583,0,0
671666,0,0
671750,0,0
671833,0,0
671916,0,0
672000,0,0
672083,0,0
672166,0,0
672250,0,0
672333,0,0
672416,0,0
672500,0,0
672583,0,0
672666,0,0
672750,0,0
672833,0,0
672916,0,0
673000,0,0
673083,0,0
673166,0,0
673250,0,0
673333,0,0
673416,0,0
673500,0,0
673583,0,0
673666,0,0
673750,0,0
673833,0,0
673916,0,0
674000,0,0
674083,0,0
674166,0,0
674250,0,0
674333,0,0
674416,0,0
674500,0,0
674583,0,1
674666,0,1
674750,0,1
674833,0,1
674916,0,1
675000,0,1
675083,0,1
675166,0,1
675250,0,1
675333,0,1
675416,0,1
675500,0,1
675583,0,1
675666,0,1
675750,0,1
675833,0,1
675916,0,1
676000,0,1
676083,0,1
676166,0,1
676250,0,1
676333,0,1
676416,0,1
676500,0,1
676583,0,1
676666,0,1
676750,0,1
676833,0,1
676916,0,1
677000,0,1
677083,0,1
677166,0,1
677250,0,1
677333,0,1
677416,0,1
677500,0,1
677583,0,1
677666,0,1
677750,0,1
677833,0,1
677916,0,1
678000,0,1
678083,0,1
678166,0,1
678250,0,1
678333,0,1
678416,0,1
678500,0,1
678583,0,1
678666,0,1
678750,0,1
678833,0,1
678916,0,1
679000,0,1
679083,0,1
679166,0,1
679250,0,1
679333,0,1
679416,0,1
679500,1,0
679583,1,0
679666,1,0
679750,1,0
679833,0,0
679916,0,0
680000,0,0
680083,0,0
680166,0,0
680250,0,0
680333,0,0
680416,0,0
680500,0,0
680583,0,0
680666,0,0
680750,0,0
680833,0,0
680916,0,0
681000,0,0
681083,0,0
681166,0,0
681250,0,0
681333,0,0
681416,0,0
681500,0,0
681583,0,0
681666,0,0
681750,0,0
681833,0,0
681916,0,0
682000,0,0
682083,0,0
682166,0,0
682250,0,0
682333,0,0
682416,0,0
682500,0,0
682583,0,0
682666,0,0
682750,0,0
682833,0,0
682916,0,0
683000,0,0
683083,0,0
683166,0,0
683250,0,0
683333,0,0
683416,0,0
683500,0,0
683583,0,0
683666,0,0
683750,0,0
683833,0,0
683916,0,0
684000,0,0
684083,0,0
684166,0,0
684250,0,0
684333,0,0
684416,0,0
684500,0,0
684583,0,1
684666,0,1
684750,0,1
684833,0,1
684916,0,1
685000,0,1
685083,0,1
685166,0,1
685250,0,1
685333,0,1
685416,0,1
685500,0,1
685583,0,1
685666,0,1
685750,0,1
685833,0,1
685916,0,1
686000,0,1
686083,0,1
686166,0,1
686250,0,1
686333,0,1
686416,0,1
686500,0,1
686583,0,1
686666,0,1
686750,0,1
686833,0,1
686916,0,1
687000,0,1
687083,0,1
687166,0,1
687250,0,1
687333,0,1
687416,0,1
687500,0,1
687583,0,1
687666,0,1
687750,0,1
687833,0,1
687916,0,1
688000,0,1
688083,0,1
688166,0,1
688250,0,1
688333,0,1
688416,0,1
688500,0,1
688583,0,1
688666,0,1
688750,0,1
688833,0,1
688916,0,1
689000,0,1
689083,0,1
689166,0,1
689250,0,1
689333,0,1
689416,0,1
689500,0,0
689583,0,0
689666,0,0
689750,0,0
689833,0,0
689916,0,0
690000,0,0
690083,0,0
690166,0,0
690250,0,0
690333,0,0
690416,0,0
690500,0,0
690583,0,0
690666,0,0
690750,0,0
690833,0,0
690916,0,0
691000,0,0
691083,0,0
691166,0,0
691250,0,0
691333,0,0
691416,0,0
691500,0,0
691583,0,0
691666,0,0
691750,0,0
691833,0,0
691916,0,0
692000,0,0
692083,0,0
692166,0,0
692250,0,0
692333,0,0
692416,0,0
692500,0,0
692583,0,0
692666,0,0
692750,0,0
692833,0,0
692916,0,0
693000,0,0
693083,0,0
693166,0,0
693250,0,0
693333,0,0
693416,0,0
693500,0,0
693583,0,0
693666,0,0
693750,0,0
693833,0,0
693916,0,0
694000,0,0
694083,0,0
694166,0,0
694250,0,0
694333,0,0
694416,0,0
694500,0,1
694583,0,1
694666,0,1
694750,0,1
694833,0,1
694916,0,1
695000,0,1
695083,0,1
695166,0,1
695250,0,1
695333,0,1
695416,0,1
695500,0,1
695583,0,1
695666,0,1
695750,0,1
695833,0,1
695916,0,1
696000,0,1
696083,0,1
696166,0,1
696250,0,1
696333,0,1
696416,0,1
696500,0,1
696583,0,1
696666,0,1
696750,0,1
696833,0,1
696916,0,1
697000,0,1
697083,0,1
697166,0,1
697250,0,1
697333,0,1
697416,0,1
697500,0,1
697583,0,1
697666,0,1
697750,0,1
697833,0,1
697916,0,1
698000,0,1
698083,0,1
698166,0,1
698250,0,1
698333,0,1
698416,0,1
698500,0,1
698583,0,1
698666,0,1
698750,0,1
698833,0,1
698916,0,1
699000,0,1
699083,0,1
699166,0,1
699250,0,1
699333,0,1
699416,0,1
699500,0,0
699583,0,0
699666,0,0
699750,0,0
699833,0,0
699916,0,0
700000,0,0
700083,0,0
700166,0,0
700250,0,0
700333,0,0
700416,0,0
700500,0,0
700583,0,0
700666,0,0
700750,0,0
700833,0,0
700916,0,0
701000,0,0
701083,0,0
701166,0,0
701250,0,0
701333,0,0
701416,0,0
701500,0,0
701583,0,0
701666,0,0
701750,0,0
701833,0,0
701916,0,0
702000,0,0
702083,0,0
702166,0,0
702250,0,0
702333,0,0
702416,0,0
702500,0,0
702583,0,0
702666,0,0
702750,0,0
702833,0,0
702916,0,0
703000,0,0
703083,0,0
703166,0,0
703250,0,0
703333,0,0
703416,0,0
703500,0,0
703583,0,0
703666,0,0
703750,0,0
703833,0,0
703916,0,0
704000,0,0
704083,0,0
704166,0,0
704250,0,0
704333,0,0
704416,0,0
704500,0,1
704583,0,1
704666,0,1
704750,0,1
704833,0,1
704916,0,1
705000,0,1
705083,0,1
705166,0,1
705250,0,1
705333,0,1
705416,0,1
705500,0,1
705583,0,1
705666,0,1
705750,0,1
705833,0,1
705916,0,1
706000,0,1
706083,0,1
706166,0,1
706250,0,1
706333,0,1
706416,0,1
706500,0,1
706583,0,1
706666,0,1
706750,0,1
706833,0,1
706916,0,1
707000,0,1
707083,0,1
707166,0,1
707250,0,1
707333,0,1
707416,0,1
707500,0,1
707583,0,1
707666,0,1
707750,0,1
707833,0,1
707916,0,1
708000,0,1
708083,0,1
708166,0,1
708250,0,1
708333,0,1
708416,0,1
708500,0,1
708583,0,1
708666,0,1
708750,0,1
708833,0,1
708916,0,1
709000,0,1
709083,0,1
709166,0,1
709250,0,1
709333,0,1
709416,0,1
709500,1,0
709583,1,0
709666,1,0
709750,1,0
709833,1,0
709916,1,0
710000,1,0
710083,1,0
710166,1,0
710250,1,0
710333,1,0
710416,1,0
710500,1,0
710583,1,0
710666,1,0
710750,1,0
710833,1,0
710916,1,0
711000,1,0
711083,1,0
711166,1,0
711250,1,0
711333,1,0
711416,1,0
711500,1,0
711583,1,0
711666,1,0
711750,1,0
711833,1,0
711916,1,0
712000,1,0
712083,1,0
712166,1,0
712250,1,0
712333,1,0
712416,1,0
712500,1,0
712583,1,0
712666,1,0
712750,1,0
712833,1,0
712916,1,0
713000,1,0
713083,1,0
713166,1,0
713250,1,0
713333,1,0
713416,1,0
713500,1,0
713583,1,0
713666,1,0
713750,1,0
713833,1,0
713916,1,0
714000,1,0
714083,1,0
714166,1,0
714250,1,0
714333,1,0
714416,1,0
714500,1,1
714583,1,1
714666,1,1
714750,1,1
714833,1,1
714916,1,1
715000,1,1
715083,1,1
715166,1,1
715250,1,1
715333,1,1
715416,1,1
715500,1,1
715583,1,1
715666,1,1
715750,1,1
715833,1,1
715916,1,1
716000,1,1
716083,1,1
716166,1,1
716250,1,1
716333,1,1
716416,1,1
716500,1,1
716583,1,1
716666,1,1
716750,1,1
716833,1,1
716916,1,1
717000,1,1
717083,1,1
717166,1,1
717250,1,1
717333,1,1
717416,1,1
717500,1,1
717583,1,1
717666,1,1
717750,1,1
717833,1,1
717916,1,1
718000,1,1
718083,1,1
718166,1,1
718250,1,1
718333,1,1
718416,1,1
718500,1,1
718583,1,1
718666,1,1
718750,1,1
718833,1,1
718916,1,1
719000,1,1
719083,1,1
719166,1,1
719250,1,1
719333,1,1
719416,1,0
719500,1,0
719583,1,0
719666,1,0
719750,1,0
719833,1,0
719916,1,0
720000,1,0
720083,1,0
720166,1,0
720250,1,0
720333,1,0
720416,1,0
720500,1,0
720583,1,0
720666,1,0
720750,1,0
720833,1,0
720916,1,0
721000,1,0
721083,1,0
721166,1,0
721250,1,0
721333,1,0
721416,1,0
721500,1,0
721583,1,0
721666,1,0
721750,1,0
721833,1,0
721916,1,0
722000,1,0
722083,1,0
722166,1,0
722250,1,0
722333,1,0
722416,1,0
722500,1,0
722583,1,0
722666,1,0
722750,1,0
722833,1,0
722916,1,0
723000,1,0
723083,1,0
723166,1,0
723250,1,0
723333,1,0
723416,1,0
723500,1,0
723583,1,0
723666,1,0
723750,1,0
723833,1,0
723916,1,0
724000,1,0
724083,1,0
724166,1,0
724250,1,0
724333,1,0
724416,1,0
724500,1,1
724583,1,1
724666,1,1
724750,1,1
724833,1,1
724916,1,1
725000,1,1
725083,1,1
725166,1,1
725250,1,1
725333,1,1
725416,1,1
725500,1,1
725583,1,1
725666,1,1
725750,1,1
725833,1,1
725916,1,1
726000,1,1
726083,1,1
726166,1,1
726250,1,1
726333,1,1
726416,1,1
726500,1,1
726583,1,1
726666,1,1
726750,1,1
726833,1,1
726916,1,1
727000,1,1
727083,1,1
727166,1,1
727250,1,1
727333,1,1
727416,1,1
727500,1,1
727583,1,1
727666,1,1
727750,1,1
727833,1,1
727916,1,1
728000,1,1
728083,1,1
728166,1,1
728250,1,1
728333,1,1
728416,1,1
728500,1,1
728583,1,1
728666,1,1
728750,1,1
728833,1,1
728916,1,1
729000,1,1
729083,1,1
729166,1,1
729250,1,1
729333,1,1
729416,1,0
729500,1,0
729583,1,0
729666,1,0
729750,1,0
729833,1,0
729916,1,0
730000,1,0
730083,1,0
730166,1,0
730250,1,0
730333,1,0
730416,1,0
730500,1,0
730583,1,0
730666,1,0
730750,1,0
730833,1,0
730916,1,0
731000,1,0
731083,1,0
731166,1,0
731250,1,0
731333,1,0
731416,1,0
731500,1,0
731583,1,0
731666,1,0
731750,1,0
731833,1,0
731916,1,0
732000,1,0
732083,1,0
732166,1,0
732250,1,0
732333,1,0
732416,1,0
732500,1,0
732583,1,0
732666,1,0
732750,1,0
732833,1,0
732916,1,0
733000,1,0
733083,1,0
733166,1,0
733250,1,0
733333,1,0
733416,1,0
733500,1,0
733583,1,0
733666,1,0
733750,1,0
733833,1,0
733916,1,0
734000,1,0
734083,1,0
734166,1,0
734250,1,0
734333,1,0
734416,1,0
734500,1,1
734583,1,1
734666,1,1
734750,1,1
734833,1,1
734916,1,1
735000,1,1
735083,1,1
735166,1,1
735250,1,1
735333,1,1
735416,1,1
735500,1,1
735583,1,1
735666,1,1
735750,1,1
735833,1,1
735916,1,1
736000,1,1
736083,1,1
736166,1,1
736250,1,1
736333,1,1
736416,1,1
736500,1,1
736583,1,1
736666,1,1
736750,1,1
736833,1,1
736916,1,1
737000,1,1
737083,1,1
737166,1,1
737250,1,1
737333,1,1
737416,1,1
737500,1,1
737583,1,1
737666,1,1
737750,1,1
737833,1,1
737916,1,1
738000,1,1
738083,1,1
738166,1,1
738250,1,1
738333,1,1
738416,1,1
738500,1,1
738583,1,1
738666,1,1
738750,1,1
738833,1,1
738916,1,1
739000,1,1
739083,1,1
739166,1,1
739250,1,1
739333,1,1
739416,1,0
739500,1,0
739583,1,0
739666,1,0
739750,1,0
739833,1,0
739916,1,0
740000,1,0
740083,1,0
740166,1,0
740250,1,0
740333,1,0
740416,1,0
740500,1,0
740583,1,0
740666,1,0
740750,1,0
740833,1,0
740916,1,0
741000,1,0
741083,1,0
741166,1,0
741250,1,0
741333,1,0
741416,1,0
741500,1,0
741583,1,0
741666,1,0
741750,1,0
741833,1,0
741916,1,0
742000,1,0
742083,1,0
742166,1,0
742250,1,0
742333,1,0
742416,1,0
742500,1,0
742583,1,0
742666,1,0
742750,1,0
742833,1,0
742916,1,0
743000,1,0
743083,1,0
743166,1,0
743250,1,0
743333,1,0
743416,1,0
743500,1,0
743583,1,0
743666,1,0
743750,1,0
743833,1,0
743916,1,0
744000,1,0
744083,1,0
744166,1,0
744250,1,0
744333,1,0
744416,1,0
744500,1,1
744583,1,1
744666,1,1
744750,1,1
744833,1,1
744916,1,1
745000,1,1
745083,1,1
745166,1,1
745250,1,1
745333,1,1
745416,1,1
745500,1,1
745583,1,1
745666,1,1
745750,1,1
745833,1,1
745916,1,1
746000,1,1
746083,1,1
746166,1,1
746250,1,1
746333,1,1
746416,1,1
746500,1,1
746583,1,1
746666,1,1
746750,1,1
746833,1,1
746916,1,1
747000,1,1
747083,1,1
747166,1,1
747250,1,1
747333,1,1
747416,1,1
747500,1,1
747583,1,1
747666,1,1
747750,1,1
747833,1,1
747916,1,1
748000,1,1
748083,1,1
748166,1,1
748250,1,1
748333,1,1
748416,1,1
748500,1,1
748583,1,1
748666,1,1
748750,1,1
748833,1,1
748916,1,1
749000,1,1
749083,1,1
749166,1,1
749250,1,1
749333,1,1
749416,1,0
749500,0,0
749583,0,0
749666,0,0
749750,0,0
749833,0,0
749916,0,0
750000,0,0
750083,0,0
750166,0,0
750250,0,0
750333,0,0
750416,0,0
750500,0,0
750583,0,0
750666,0,0
750750,0,0
750833,0,0
750916,0,0
751000,0,0
751083,0,0
751166,0,0
751250,0,0
751333,0,0
751416,0,0
751500,0,0
751583,0,0
751666,0,0
751750,0,0
751833,0,0
751916,0,0
752000,0,0
752083,0,0
752166,0,0
752250,0,0
752333,0,0
752416,0,0
752500,0,0
752583,0,0
752666,0,0
752750,0,0
752833,0,0
752916,0,0
753000,0,0
753083,0,0
753166,0,0
753250,0,0
753333,0,0
753416,0,0
753500,0,0
753583,0,0
753666,0,0
753750,0,0
753833,0,0
753916,0,0
754000,0,0
754083,0,0
754166,0,0
754250,0,0
754333,0,0
754416,0,0
754500,0,1
754583,0,1
754666,0,1
754750,0,1
754833,0,1
754916,0,1
755000,0,1
755083,0,1
755166,0,1
755250,0,1
755333,0,1
755416,0,1
755500,0,1
755583,0,1
755666,0,1
755750,0,1
755833,0,1
755916,0,1
756000,0,1
756083,0,1
756166,0,1
756250,0,1
756333,0,1
756416,0,1
756500,0,1
756583,0,1
756666,0,1
756750,0,1
756833,0,1
756916,0,1
757000,0,1
757083,0,1
757166,0,1
757250,0,1
757333,0,1
757416,0,1
757500,0,1
757583,0,1
757666,0,1
757750,0,1
757833,0,1
757916,0,1
758000,0,1
758083,0,1
758166,0,1
758250,0,1
758333,0,1
758416,0,1
758500,0,1
758583,0,1
758666,0,1
758750,0,1
758833,0,1
758916,0,1
759000,0,1
759083,0,1
759166,0,1
759250,0,1
759333,0,1
759416,0,0
759500,0,0
759583,0,0
759666,0,0
759750,0,0
759833,0,0
759916,0,0
760000,0,0
760083,0,0
760166,0,0
760250,0,0
760333,0,0
760416,0,0
760500,0,0
760583,0,0
760666,0,0
760750,0,0
760833,0,0
760916,0,0
761000,0,0
761083,0,0
761166,0,0
761250,0,0
761333,0,0
761416,0,0
761500,0,0
761583,0,0
761666,0,0
761750,0,0
761833,0,0
761916,0,0
762000,0,0
762083,0,0
762166,0,0
762250,0,0
762333,0,0
762416,0,0
762500,0,0
762583,0,0
762666,0,0
762750,0,0
762833,0,0
762916,0,0
763000,0,0
763083,0,0
763166,0,0
763250,0,0
763333,0,0
763416,0,0
763500,0,0
763583,0,0
763666,0,0
763750,0,0
763833,0,0
763916,0,0
764000,0,0
764083,0,0
764166,0,0
764250,0,0
764333,0,0
764416,0,0
764500,0,1
764583,0,1
764666,0,1
764750,0,1
764833,0,1
764916,0,1
765000,0,1
765083,0,1
765166,0,1
765250,0,1
765333,0,1
765416,0,1
765500,0,1
765583,0,1
765666,0,1
765750,0,1
765833,0,1
765916,0,1
766000,0,1
766083,0,1
766166,0,1
766250,0,1
766333,0,1
766416,0,1
766500,0,1
766583,0,1
766666,0,1
766750,0,1
766833,0,1
766916,0,1
767000,0,1
767083,0,1
767166,0,1
767250,0,1
767333,0,1
767416,0,1
767500,0,1
767583,0,1
767666,0,1
767750,0,1
767833,0,1
767916,0,1
768000,0,1
768083,0,1
768166,0,1
768250,0,1
768333,0,1
768416,0,1
768500,0,1
768583,0,1
768666,0,1
768750,0,1
768833,0,1
768916,0,1
769000,0,1
769083,0,1
769166,0,1
769250,0,1
769333,0,1
769416,0,0
769500,1,0
769583,1,0
769666,1,0
769750,1,0
769833,0,0
769916,0,0
770000,0,0
770083,0,0
770166,0,0
770250,0,0
770333,0,0
770416,0,0
770500,0,0
770583,0,0
770666,0,0
770750,0,0
770833,0,0
770916,0,0
771000,0,0
771083,0,0
771166,0,0
771250,0,0
771333,0,0
771416,0,0
771500,0,0
771583,0,0
771666,0,0
771750,0,0
771833,0,0
771916,0,0
772000,0,0
772083,0,0
772166,0,0
772250,0,0
772333,0,0
772416,0,0
772500,0,0
772583,0,0
772666,0,0
772750,0,0
772833,0,0
772916,0,0
773000,0,0
773083,0,0
773166,0,0
773250,0,0
773333,0,0
773416,0,0
773500,0,0
773583,0,0
773666,0,0
773750,0,0
773833,0,0
773916,0,0
774000,0,0
774083,0,0
774166,0,0
774250,0,0
774333,0,0
774416,0,0
774500,0,1
774583,0,1
774666,0,1
774750,0,1
774833,0,1
774916,0,1
775000,0,1
775083,0,1
775166,0,1
775250,0,1
775333,0,1
775416,0,1
775500,0,1
775583,0,1
775666,0,1
775750,0,1
775833,0,1
775916,0,1
776000,0,1
776083,0,1
776166,0,1
776250,0,1
776333,0,1
776416,0,1
776500,0,1
776583,0,1
776666,0,1
776750,0,1
776833,0,1
776916,0,1
777000,0,1
777083,0,1
777166,0,1
777250,0,1
777333,0,1
777416,0,1
777500,0,1
777583,0,1
777666,0,1
777750,0,1
777833,0,1
777916,0,1
778000,0,1
778083,0,1
778166,0,1
778250,0,1
778333,0,1
778416,0,1
778500,0,1
778583,0,1
778666,0,1
778750,0,1
778833,0,1
778916,0,1
779000,0,1
779083,0,1
779166,0,1
779250,0,1
779333,0,1
779416,0,0
779500,0,0
779583,0,0
779666,0,0
779750,0,0
779833,0,0
779916,0,0
780000,0,0
780083,0,0
780166,0,0
780250,0,0
780333,0,0
780416,0,0
780500,0,0
780583,0,0
780666,0,0
780750,0,0
780833,0,0
780916,0,0
781000,0,0
781083,0,0
781166,0,0
781250,0,0
781333,0,0
781416,0,0
781500,0,0
781583,0,0
781666,0,0
781750,0,0
781833,0,0
781916,0,0
782000,0,0
782083,0,0
782166,0,0
782250,0,0
782333,0,0
782416,0,0
782500,0,0
782583,0,0
782666,0,0
782750,0,0
782833,0,0
782916,0,0
783000,0,0
783083,0,0
783166,0,0
783250,0,0
783333,0,0
783416,0,0
783500,0,0
783583,0,0
783666,0,0
783750,0,0
783833,0,0
783916,0,0
784000,0,0
784083,0,0
784166,0,0
784250,0,0
784333,0,0
784416,0,0
784500,0,1
784583,0,1
784666,0,1
784750,0,1
784833,0,1
784916,0,1
785000,0,1
785083,0,1
785166,0,1
785250,0,1
785333,0,1
785416,0,1
785500,0,1
785583,0,1
785666,0,1
785750,0,1
785833,0,1
785916,0,1
786000,0,1
786083,0,1
786166,0,1
786250,0,1
786333,0,1
786416,0,1
786500,0,1
786583,0,1
786666,0,1
786750,0,1
786833,0,1
786916,0,1
787000,0,1
787083,0,1
787166,0,1
787250,0,1
787333,0,1
787416,0,1
787500,0,1
787583,0,1
787666,0,1
787750,0,1
787833,0,1
787916,0,1
788000,0,1
788083,0,1
788166,0,1
788250,0,1
788333,0,1
788416,0,1
788500,0,1
788583,0,1
788666,0,1
788750,0,1
788833,0,1
788916,0,1
789000,0,1
789083,0,1
789166,0,1
789250,0,1
789333,0,1
789416,0,0
789500,0,0
789583,0,0
789666,0,0
789750,0,0
789833,0,0
789916,0,0
790000,0,0
790083,0,0
790166,0,0
790250,0,0
790333,0,0
790416,0,0
790500,0,0
790583,0,0
790666,0,0
790750,0,0
790833,0,0
790916,0,0
791000,0,0
791083,0,0
791166,0,0
791250,0,0
791333,0,0
791416,0,0
791500,0,0
791583,0,0
791666,0,0
791750,0,0
791833,0,0
791916,0,0
792000,0,0
792083,0,0
792166,0,0
792250,0,0
792333,0,0
792416,0,0
792500,0,0
792583,0,0
792666,0,0
792750,0,0
792833,0,0
792916,0,0
793000,0,0
793083,0,0
793166,0,0
793250,0,0
793333,0,0
793416,0,0
793500,0,0
793583,0,0
793666,0,0
793750,0,0
793833,0,0
793916,0,0
794000,0,0
794083,0,0
794166,0,0
794250,0,0
794333,0,0
794416,0,0
794500,0,1
794583,0,1
794666,0,1
794750,0,1
794833,0,1
794916,0,1
795000,0,1
795083,0,1
795166,0,1
795250,0,1
795333,0,1
795416,0,1
795500,0,1
795583,0,1
795666,0,1
795750,0,1
795833,0,1
795916,0,1
796000,0,1
796083,0,1
796166,0,1
796250,0,1
796333,0,1
796416,0,1
796500,0,1
796583,0,1
796666,0,1
796750,0,1
796833,0,1
796916,0,1
797000,0,1
797083,0,1
797166,0,1
797250,0,1
797333,0,1
797416,0,1
797500,0,1
797583,0,1
797666,0,1
797750,0,1
797833,0,1
797916,0,1
798000,0,1
798083,0,1
798166,0,1
798250,0,1
798333,0,1
798416,0,1
798500,0,1
798583,0,1
798666,0,1
798750,0,1
798833,0,1
798916,0,1
799000,0,1
799083,0,1
799166,0,1
799250,0,1
799333,0,1
799416,0,0
799500,1,0
799583,1,0
799666,1,0
799750,1,0
799833,1,0
799916,1,0
800000,1,0
800083,1,0
800166,1,0
800250,1,0
800333,1,0
800416,1,0
800500,1,0
800583,1,0
800666,1,0
800750,1,0
800833,1,0
800916,1,0
801000,1,0
801083,1,0
801166,1,0
801250,1,0
801333,1,0
801416,1,0
801500,1,0
801583,1,0
801666,1,0
801750,1,0
801833,1,0
801916,1,0
802000,1,0
802083,1,0
802166,1,0
802250,1,0
802333,1,0
802416,1,0
802500,1,0
802583,1,0
802666,1,0
802750,1,0
802833,1,0
802916,1,0
803000,1,0
803083,1,0
803166,1,0
803250,1,0
803333,1,0
803416,1,0
803500,1,0
803583,1,0
803666,1,0
803750,1,0
803833,1,0
803916,1,0
804000,1,0
804083,1,0
804166,1,0
804250,1,0
804333,1,0
804416,1,0
804500,1,1
804583,1,1
804666,1,1
804750,1,1
804833,1,1
804916,1,1
805000,1,1
805083,1,1
805166,1,1
805250,1,1
805333,1,1
805416,1,1
805500,1,1
805583,1,1
805666,1,1
805750,1,1
805833,1,1
805916,1,1
806000,1,1
806083,1,1
806166,1,1
806250,1,1
806333,1,1
806416,1,1
806500,1,1
806583,1,1
806666,1,1
806750,1,1
806833,1,1
806916,1,1
807000,1,1
807083,1,1
807166,1,1
807250,1,1
807333,1,1
807416,1,1
807500,1,1
807583,1,1
807666,1,1
807750,1,1
807833,1,1
807916,1,1
808000,1,1
808083,1,1
808166,1,1
808250,1,1
808333,1,1
808416,1,1
808500,1,1
808583,1,1
808666,1,1
808750,1,1
808833,1,1
808916,1,1
809000,1,1
809083,1,1
809166,1,1
809250,1,1
809333,1,1
809416,1,0
809500,0,0
809583,0,0
809666,0,0
809750,0,0
809833,0,0
809916,0,0
810000,0,0
810083,0,0
810166,0,0
810250,0,0
810333,0,0
810416,0,0
810500,0,0
810583,0,0
810666,0,0
810750,0,0
810833,0,0
810916,0,0
811000,0,0
811083,0,0
811166,0,0
811250,0,0
811333,0,0
811416,0,0
811500,0,0
811583,0,0
811666,0,0
811750,0,0
811833,0,0
811916,0,0
812000,0,0
812083,0,0
812166,0,0
812250,0,0
812333,0,0
812416,0,0
812500,0,0
812583,0,0
812666,0,0
812750,0,0
812833,0,0
812916,0,0
813000,0,0
813083,0,0
813166,0,0
813250,0,0
813333,0,0
813416,0,0
813500,0,0
813583,0,0
813666,0,0
813750,0,0
813833,0,0
813916,0,0
814000,0,0
814083,0,0
814166,0,0
814250,0,0
814333,0,0
814416,0,0
814500,0,1
814583,0,1
814666,0,1
814750,0,1
814833,0,1
814916,0,1
815000,0,1
815083,0,1
815166,0,1
815250,0,1
815333,0,1
815416,0,1
815500,0,1
815583,0,1
815666,0,1
815750,0,1
815833,0,1
815916,0,1
816000,0,1
816083,0,1
816166,0,1
816250,0,1
816333,0,1
816416,0,1
816500,0,1
816583,0,1
816666,0,1
816750,0,1
816833,0,1
816916,0,1
817000,0,1
817083,0,1
817166,0,1
817250,0,1
817333,0,1
817416,0,1
817500,0,1
817583,0,1
817666,0,1
817750,0,1
817833,0,1
817916,0,1
818000,0,1
818083,0,1
818166,0,1
818250,0,1
818333,0,1
818416,0,1
818500,0,1
818583,0,1
818666,0,1
818750,0,1
818833,0,1
818916,0,1
819000,0,1
819083,0,1
819166,0,1
819250,0,1
819333,0,1
819416,0,0
819500,1,0
819583,1,0
819666,1,0
819750,1,0
819833,1,0
819916,1,0
820000,1,0
820083,1,0
820166,1,0
820250,1,0
820333,1,0
820416,1,0
820500,1,0
820583,1,0
820666,1,0
820750,1,0
820833,1,0
820916,1,0
821000,1,0
821083,1,0
821166,1,0
821250,1,0
821333,1,0
821416,1,0
821500,1,0
821583,1,0
821666,1,0
821750,1,0
821833,1,0
821916,1,0
822000,1,0
822083,1,0
822166,1,0
822250,1,0
822333,1,0
822416,1,0
822500,1,0
822583,1,0
822666,1,0
822750,1,0
822833,1,0
822916,1,0
823000,1,0
823083,1,0
823166,1,0
823250,1,0
823333,1,0
823416,1,0
823500,1,0
823583,1,0
823666,1,0
823750,1,0
823833,1,0
823916,1,0
824000,1,0
824083,1,0
824166,1,0
824250,1,0
824333,1,0
824416,1,0
824500,1,1
824583,1,1
824666,1,1
824750,1,1
824833,1,1
824916,1,1
825000,1,1
825083,1,1
825166,1,1
825250,1,1
825333,1,1
825416,1,1
825500,1,1
825583,1,1
825666,1,1
825750,1,1
825833,1,1
825916,1,1
826000,1,1
826083,1,1
826166,1,1
826250,1,1
826333,1,1
826416,1,1
826500,1,1
826583,1,1
826666,1,1
826750,1,1
826833,1,1
826916,1,1
827000,1,1
827083,1,1
827166,1,1
827250,1,1
827333,1,1
827416,1,1
827500,1,1
827583,1,1
827666,1,1
827750,1,1
827833,1,1
827916,1,1
828000,1,1
828083,1,1
828166,1,1
828250,1,1
828333,1,1
828416,1,1
828500,1,1
828583,1,1
828666,1,1
828750,1,1
828833,1,1
828916,1,1
829000,1,1
829083,1,1
829166,1,1
829250,1,1
829333,1,1
829416,1,0
829500,1,0
829583,1,0
829666,1,0
829750,1,0
829833,1,0
829916,1,0
830000,1,0
830083,1,0
830166,1,0
830250,1,0
830333,1,0
830416,1,0
830500,1,0
830583,1,0
830666,1,0
830750,1,0
830833,1,0
830916,1,0
831000,1,0
831083,1,0
831166,1,0
831250,1,0
831333,1,0
831416,1,0
831500,1,0
831583,1,0
831666,1,0
831750,1,0
831833,1,0
831916,1,0
832000,1,0
832083,1,0
832166,1,0
832250,1,0
832333,1,0
